"src","total_con","num_of_des","total_failed","des_list","id_list","con_per_des","success_to_fail_ratio"
"C1258",2,2,0,"C612 C1065","5370 5854",1,0
"C15016",2,2,0,"C457 C467","5389 8763",1,0
"C8613",2,2,0,"C612 C529","5404 7162",1,0
"C8734",2,2,0,"C529 C625","5423 7643",1,0
"C5565",2,2,0,"C457 C529","5430 6852",1,0
"C5311",2,2,0,"C1065 C467","5431 8752",1,0
"C12354",2,2,0,"C528 C529","5487 8463",1,0
"C78",2,2,0,"C625 C1065","5494 6507",1,0
"C2743",2,2,0,"C1065 C586","5496 9009",1,0
"C4501",2,2,0,"C625 C467","5519 8649",1,0
"C1213",2,2,0,"C586 C529","5526 8899",1,0
"C606",2,2,0,"C2106 C586","5552 6700",1,0
"C14311",2,2,0,"C3034 C586","5581 7580",1,0
"C7227",2,2,0,"C5618 C586","5583 9011",1,0
"C8424",2,2,0,"C467 C586","5621 8213",1,0
"C7487",2,2,0,"C1015 C612","5622 6409",1,0
"C9997",2,2,0,"C586 C457","5643 6595",1,0
"C2802",2,2,0,"C612 C528","5645 8229",1,0
"C11581",2,2,0,"C586 C3173","5652 6751",1,0
"C10107",2,2,0,"C1065 C586","5664 8865",1,0
"C15568",2,2,0,"C625 C457","5671 8564",1,0
"C20185",2,2,0,"C457 C586","5687 6270",1,0
"C2821",2,2,0,"C612 C2106","5709 7621",1,0
"C19787",2,2,0,"C743 C1124","5731 9010",1,0
"C7046",2,2,0,"C457 C586","5769 7655",1,0
"C4394",2,2,0,"C467 C529","5770 6194",1,0
"C5031",2,2,0,"C612 C529","5802 7171",1,0
"C11229",2,2,0,"C467 C457","5807 8494",1,0
"C10636",2,2,0,"C529 C5618","5828 7945",1,0
"C14631",2,2,0,"C529 C467","5848 6786",1,0
"C378",2,2,0,"C528 C625","5914 8971",1,0
"C12428",2,2,0,"C457 C529","5927 6915",1,0
"C20307",2,2,0,"C625 C586","5929 7511",1,0
"C8595",2,2,0,"C1065 C801","5939 7804",1,0
"C8943",2,2,0,"C2106 C586","5962 6827",1,0
"C624",2,2,0,"C1065 C586","5983 8121",1,0
"C14564",2,2,0,"C2106 C1065","5987 7270",1,0
"C10319",2,2,0,"C586 C529","6020 8736",1,0
"C1936",2,2,0,"C1065 C529","6036 6998",1,0
"C22171",2,2,0,"C231 C625","6099 7180",1,0
"C19558",2,2,0,"C625 C467","6118 6154",1,0
"C21942",2,2,0,"C457 C586","6123 8185",1,0
"C11690",2,2,0,"C467 C625","6146 7520",1,0
"C19881",2,2,0,"C529 C625","6153 6855",1,0
"C10203",2,2,0,"C528 C457","6157 8947",1,0
"C526",2,2,0,"C625 C467","6168 6938",1,0
"C11688",2,2,0,"C457 C2106","6182 7415",1,0
"C1110",2,2,0,"C586 C7298","6210 6900",1,0
"C9526",2,2,0,"C467 C457","6213 6553",1,0
"C16873",2,2,0,"C625 C457","6246 7622",1,0
"C17596",2,2,0,"C529 C457","6247 6722",1,0
"C18896",2,2,0,"C529 C586","6250 7524",1,0
"C21147",2,2,0,"C1065 C528","6309 8517",1,0
"C17895",2,2,0,"C612 C457","6315 8102",1,0
"C14617",2,2,0,"C528 C586","6344 6453",1,0
"C5742",2,2,0,"C2106 C1065","6377 6644",1,0
"C1290",2,2,0,"C1065 C1691","6392 6669",1,0
"C6473",2,2,0,"C612 C586","6393 8457",1,0
"C12395",2,2,0,"C612 C585","6397 6962",1,0
"C8301",2,2,0,"C586 C528","6412 8531",1,0
"C21271",2,2,0,"C529 C467","6413 7453",1,0
"C1909",2,2,0,"C457 C467","6421 8161",1,0
"C616",2,2,0,"C586 C529","6429 8082",1,0
"C19540",2,2,0,"C586 C2106","6439 7076",1,0
"C590",2,2,0,"C457 C529","6441 6537",1,0
"C11206",2,2,0,"C529 C586","6492 7764",1,0
"C16154",2,2,0,"C457 C529","6498 7356",1,0
"C4282",2,2,0,"C457 C625","6626 8552",1,0
"C3392",2,2,0,"C586 C467","6638 7896",1,0
"C13923",2,2,0,"C801 C467","6661 7361",1,0
"C19256",2,2,0,"C457 C529","6698 8889",1,0
"C15875",2,2,0,"C586 C528","6717 7178",1,0
"C4327",2,2,0,"C1065 C529","6724 7619",1,0
"C21570",2,2,0,"C467 C586","6726 8567",1,0
"C18351",2,2,0,"C528 C457","6749 8474",1,0
"C3036",2,2,0,"C586 C5618","6757 7039",1,0
"C16348",2,2,0,"C586 C528","6798 8242",1,0
"C12316",2,2,0,"C528 C529","6832 7120",1,0
"C15988",2,2,0,"C586 C529","6856 6902",1,0
"C9015",2,2,0,"C586 C612","6869 7000",1,0
"C1714",2,2,0,"C457 C625","6878 7376",1,0
"C9544",2,2,0,"C528 C586","6888 7101",1,0
"C987",2,2,0,"C529 C467","6924 8807",1,0
"C14837",2,2,0,"C457 C528","6927 8361",1,0
"C6229",2,2,0,"C586 C528","6934 7675",1,0
"C18041",2,2,0,"C2106 C586","6996 8450",1,0
"C6645",2,2,0,"C612 C586","7043 7405",1,0
"C6687",2,2,0,"C529 C743","7050 7670",1,0
"C10029",2,2,0,"C1065 C529","7053 8557",1,0
"C18495",2,2,0,"C625 C2162","7098 8903",1,0
"C4655",2,2,0,"C467 C529","7118 7354",1,0
"C6263",2,2,0,"C449 C586","7154 8900",1,0
"C5301",2,2,0,"C612 C2106","7186 7300",1,0
"C2735",2,2,0,"C612 C585","7195 8835",1,0
"C16416",2,2,0,"C2106 C586","7198 8164",1,0
"C15466",2,2,0,"C1065 C612","7206 7411",1,0
"C14772",2,2,0,"C528 C467","7210 7234",1,0
"C14542",2,2,0,"C1065 C457","7225 8044",1,0
"C4585",2,2,0,"C457 C467","7236 8202",1,0
"C4182",2,2,0,"C625 C467","7251 7607",1,0
"C6298",2,2,0,"C586 C529","7316 8122",1,0
"C4941",2,2,0,"C586 C1065","7328 7951",1,0
"C18544",2,2,0,"C2106 C612","7424 7515",1,0
"C2196",2,2,0,"C529 C1065","7439 7880",1,0
"C7705",2,2,0,"C586 C612","7467 8167",1,0
"C14610",2,2,0,"C528 C625","7525 9029",1,0
"C8373",2,2,0,"C586 C457","7547 7639",1,0
"C1020",2,2,0,"C457 C2106","7551 7923",1,0
"C16656",2,2,0,"C586 C3173","7572 8681",1,0
"C21621",2,2,0,"C529 C612","7597 7915",1,0
"C5780",2,2,0,"C1065 C625","7665 8325",1,0
"C21891",2,2,0,"C231 C625","7717 8472",1,0
"C20193",2,2,0,"C528 C586","7733 8529",1,0
"C4620",2,2,0,"C457 C625","7755 7893",1,0
"C17877",2,2,0,"C467 C528","7762 8591",1,0
"C14884",2,2,0,"C529 C612","7809 8945",1,0
"C1167",2,2,0,"C586 C529","7863 8883",1,0
"C9402",2,2,0,"C529 C625","7907 7995",1,0
"C11781",2,2,0,"C467 C528","7933 8688",1,0
"C207",2,2,0,"C528 C467","7961 8726",1,0
"C19414",2,2,0,"C529 C3443","8205 8239",1,0
"C1697",2,2,0,"C612 C457","8241 8409",1,0
"C18526",2,2,0,"C586 C3173","8246 8274",1,0
"C15232",2,2,0,"C625 C586","8281 9068",1,0
"C11096",2,2,0,"C528 C457","8606 8730",1,0
"C15418",2,2,0,"C586 C1065","8670 8788",1,0
"C5750",2,2,0,"C1065 C612","8707 9007",1,0
"C14097",2,2,0,"C457 C625","8782 8958",1,0
"C22090",1,1,1,"C586","323",1,Inf
"C2189",1,1,1,"C3412","5497",1,Inf
"C3812",1,1,1,"C11194","5799",1,Inf
"C2653",1,1,1,"C457","6202",1,Inf
"C5167",1,1,1,"C528","6419",1,Inf
"C14945",1,1,1,"C529","7874",1,Inf
"C743",67,1,0,"C586","408 501 934 1065 1306 1593 1745 1800 1856 2023 2095 2137 2162 2204 2338 2438 2559 2583 2641 3076 3186 3221 3574 3580 3737 3848 3894 4003 4409 4895 4984 5088 5117 5284 5478 5559 5920 6054 6272 6360 6547 6565 6576 6599 6610 6702 6745 6748 6831 6954 7013 7069 7109 7140 7464 7610 7681 8237 8249 8293 8411 8646 8875 8891 8986 8997 9046",0.0149253731343284,0
"C516",16,1,0,"C457","84 304 515 2410 2922 3437 4149 4154 4300 4353 4682 4961 5017 5716 6264 8828",0.0625,0
"C6990",13,1,0,"C1015","882 1318 2839 3520 3789 5626 6339 6829 7150 7650 8595 8630 8910",0.0769230769230769,0
"C12309",11,1,0,"C10","135 1162 1504 1782 1810 2453 3167 3515 3961 4937 8542",0.0909090909090909,0
"C1990",10,1,0,"C529","112 911 1993 2888 4393 4484 5447 5913 7349 7501",0.1,0
"C8986",9,1,0,"C2162","576 2953 5229 5649 5650 5772 6497 7567 8009",0.111111111111111,0
"C14182",8,1,0,"C1015","200 436 503 1064 4202 6266 6792 8381",0.125,0
"C3322",8,1,0,"C10","372 959 1112 4349 6719 7203 8383 8493",0.125,0
"C1997",8,1,0,"C625","563 730 2400 2467 2498 3865 3931 7514",0.125,0
"C6652",8,1,0,"C2162","722 3017 3680 6627 6764 7134 8368 8929",0.125,0
"C12210",8,1,0,"C1015","2047 3125 3966 4625 4821 6495 7986 8311",0.125,0
"C7595",7,1,0,"C3173","33 1740 3434 7949 8343 8536 8625",0.142857142857143,0
"C2026",7,1,0,"C467","579 1809 2458 3168 4397 5331 6265",0.142857142857143,0
"C10099",7,1,0,"C5618","2187 2573 3028 5288 5616 7613 8105",0.142857142857143,0
"C8283",6,1,0,"C801","30 2632 3279 4446 5388 7519",0.166666666666667,0
"C2426",6,1,0,"C612","166 755 2066 5277 6317 8140",0.166666666666667,0
"C8113",6,1,0,"C612","784 3057 3569 4270 4721 8732",0.166666666666667,0
"C1636",6,1,0,"C528","1338 5392 6697 6989 7594 9005",0.166666666666667,0
"C1705",6,1,0,"C1691","1453 2057 2772 6226 6570 8662",0.166666666666667,0
"C219",6,1,0,"C2162","2021 3602 6574 7245 7382 7540",0.166666666666667,0
"C2178",6,1,0,"C457","2198 4830 6929 7794 8120 8283",0.166666666666667,0
"C16428",6,1,0,"C1015","2518 3013 3815 3869 6120 7080",0.166666666666667,0
"C8172",5,1,0,"C1015","240 2202 3386 5115 8761",0.2,0
"C1537",5,1,0,"C5618","300 620 1150 3676 8938",0.2,0
"C2367",5,1,0,"C467","525 2109 4640 6620 8501",0.2,0
"C2276",5,1,0,"C2106","1222 1808 4605 4852 6834",0.2,0
"C7178",5,1,0,"C2162","1481 5004 5415 8461 8534",0.2,0
"C13698",5,1,0,"C801","2131 5233 6012 7092 7549",0.2,0
"C5858",5,1,0,"C3173","2208 4287 5746 5858 6968",0.2,0
"C2351",5,1,0,"C1065","2443 3195 3498 3688 4012",0.2,0
"C6381",5,1,0,"C2162","2510 3715 4043 7318 7890",0.2,0
"C2492",5,1,0,"C457","2841 4619 7782 8199 9063",0.2,0
"C19655",5,1,0,"C801","2878 3269 3797 6185 6976",0.2,0
"C9643",5,1,0,"C3173","3034 4940 4998 5553 7964",0.2,0
"C7109",5,1,0,"C457","3471 3505 4853 6528 8879",0.2,0
"C5362",5,1,0,"C3173","4204 5314 7028 7548 7725",0.2,0
"C6907",5,1,0,"C2162","4560 4825 6471 7242 8804",0.2,0
"C9343",4,1,0,"C2162","8 176 4256 7246",0.25,0
"C2097",4,1,0,"C457","369 1507 4182 4369",0.25,0
"C13060",4,1,0,"C467","370 2210 3264 8043",0.25,0
"C1717",4,1,0,"C2162","388 519 1398 1907",0.25,0
"C2274",4,1,0,"C625","470 613 5455 8942",0.25,0
"C1704",4,1,0,"C2162","767 2044 2320 8907",0.25,0
"C1927",4,1,0,"C528","874 3306 3342 4211",0.25,0
"C11451",4,1,0,"C2438","924 1930 3301 7385",0.25,0
"C2442",4,1,0,"C529","1176 2629 3994 4033",0.25,0
"C20042",4,1,0,"C801","1572 2915 7410 8957",0.25,0
"C2412",4,1,0,"C1065","1750 2564 4581 8278",0.25,0
"C18121",4,1,0,"C1056","1769 5694 6788 7409",0.25,0
"C786",4,1,0,"C486","1908 3516 5315 6201",0.25,0
"C19524",4,1,0,"C3173","2441 2939 5047 6789",0.25,0
"C6998",4,1,0,"C2162","2702 5208 5647 6073",0.25,0
"C1721",4,1,0,"C2162","3090 5216 6473 6867",0.25,0
"C2280",4,1,0,"C457","3196 4694 5464 8902",0.25,0
"C1134",4,1,0,"C2162","3475 7817 7879 8509",0.25,0
"C2402",4,1,0,"C1065","4574 5011 5109 8010",0.25,0
"C2112",4,1,0,"C612","4650 5851 6261 7842",0.25,0
"C2052",3,1,0,"C625","18 3253 6912",0.333333333333333,0
"C4856",3,1,0,"C612","32 6503 7286",0.333333333333333,0
"C2444",3,1,0,"C529","42 1472 1530",0.333333333333333,0
"C1590",3,1,0,"C457","164 3300 8075",0.333333333333333,0
"C6863",3,1,0,"C586","202 626 4175",0.333333333333333,0
"C2356",3,1,0,"C586","282 432 653",0.333333333333333,0
"C1813",3,1,0,"C2162","314 1466 6139",0.333333333333333,0
"C970",3,1,0,"C586","337 1166 8700",0.333333333333333,0
"C8926",3,1,0,"C2162","367 1753 7007",0.333333333333333,0
"C3229",3,1,0,"C457","427 738 5061",0.333333333333333,0
"C1623",3,1,0,"C2162","451 753 3714",0.333333333333333,0
"C9545",3,1,0,"C3173","516 3163 6770",0.333333333333333,0
"C11074",3,1,0,"C3173","574 5128 5978",0.333333333333333,0
"C910",3,1,0,"C612","675 1253 1521",0.333333333333333,0
"C2312",3,1,0,"C1065","782 3970 8228",0.333333333333333,0
"C16583",3,1,0,"C528","985 1259 3459",0.333333333333333,0
"C686",3,1,0,"C612","997 5701 8619",0.333333333333333,0
"C1485",3,1,0,"C2162","1317 6063 7072",0.333333333333333,0
"C3277",3,1,0,"C1065","1508 3453 3900",0.333333333333333,0
"C2976",3,1,0,"C586","1653 2418 6420",0.333333333333333,0
"C18294",3,1,0,"C449","1707 5554 6422",0.333333333333333,0
"C2816",3,1,0,"C586","1711 5973 6380",0.333333333333333,0
"C334",3,1,0,"C2162","1738 3840 5183",0.333333333333333,0
"C7057",3,1,0,"C3173","1791 5026 9067",0.333333333333333,0
"C14079",3,1,0,"C586","1829 1906 5952",0.333333333333333,0
"C13406",3,1,0,"C612","1917 1999 7081",0.333333333333333,0
"C17353",3,1,0,"C2480","1998 2147 5367",0.333333333333333,0
"C13309",3,1,0,"C5618","2030 3499 8036",0.333333333333333,0
"C9912",3,1,0,"C529","2172 3308 5171",0.333333333333333,0
"C12365",3,1,0,"C467","2816 3153 7353",0.333333333333333,0
"C13130",3,1,0,"C457","2846 3820 8516",0.333333333333333,0
"C6135",3,1,0,"C2162","3276 3941 4865",0.333333333333333,0
"C1025",3,1,0,"C561","3417 6241 9056",0.333333333333333,0
"C1595",3,1,0,"C1065","3634 7048 7586",0.333333333333333,0
"C1970",3,1,0,"C586","3735 6972 8298",0.333333333333333,0
"C7834",3,1,0,"C612","3825 5524 7521",0.333333333333333,0
"C4442",3,1,0,"C586","4245 4339 4552",0.333333333333333,0
"C1851",3,1,0,"C1065","4929 5292 6390",0.333333333333333,0
"C2375",3,1,0,"C612","5079 5742 6530",0.333333333333333,0
"C2224",3,1,0,"C529","5793 7435 7552",0.333333333333333,0
"C1660",3,1,0,"C1065","5794 6692 8132",0.333333333333333,0
"C2130",3,1,0,"C625","6649 6854 6953",0.333333333333333,0
"C2398",3,1,0,"C457","6760 7215 8780",0.333333333333333,0
"C5139",2,1,0,"C457","5 5979",0.5,0
"C3295",2,1,0,"C743","9 341",0.5,0
"C19940",2,1,0,"C467","25 3177",0.5,0
"C18619",2,1,0,"C467","27 6623",0.5,0
"C14326",2,1,0,"C586","31 8400",0.5,0
"C16752",2,1,0,"C529","36 1846",0.5,0
"C1338",2,1,0,"C586","37 8429",0.5,0
"C7918",2,1,0,"C625","64 8131",0.5,0
"C6257",2,1,0,"C801","66 1329",0.5,0
"C19406",2,1,0,"C586","75 8287",0.5,0
"C505",2,1,0,"C586","108 8276",0.5,0
"C2766",2,1,0,"C612","113 9048",0.5,0
"C1371",2,1,0,"C612","117 8060",0.5,0
"C254",2,1,0,"C586","123 6742",0.5,0
"C1284",2,1,0,"C625","142 1429",0.5,0
"C19391",2,1,0,"C529","168 4526",0.5,0
"C610",2,1,0,"C586","172 3493",0.5,0
"C826",2,1,0,"C586","177 425",0.5,0
"C10892",2,1,0,"C586","179 6931",0.5,0
"C7141",2,1,0,"C1065","203 6735",0.5,0
"C18420",2,1,0,"C1046","219 8054",0.5,0
"C14812",2,1,0,"C1628","223 8802",0.5,0
"C20898",2,1,0,"C457","256 5403",0.5,0
"C1939",2,1,0,"C1065","263 2780",0.5,0
"C787",2,1,0,"C457","268 841",0.5,0
"C8023",2,1,0,"C625","270 4002",0.5,0
"C8604",2,1,0,"C625","274 8365",0.5,0
"C129",2,1,0,"C2162","277 552",0.5,0
"C9747",2,1,0,"C625","382 4207",0.5,0
"C9549",2,1,0,"C586","384 7792",0.5,0
"C2496",2,1,0,"C586","399 4486",0.5,0
"C13685",2,1,0,"C586","442 6211",0.5,0
"C3399",2,1,0,"C457","447 3291",0.5,0
"C1884",2,1,0,"C1065","450 8576",0.5,0
"C19487",2,1,0,"C528","459 7903",0.5,0
"C17831",2,1,0,"C586","484 7067",0.5,0
"C1480",2,1,0,"C586","528 4665",0.5,0
"C3140",2,1,0,"C612","545 6566",0.5,0
"C810",2,1,0,"C586","554 3826",0.5,0
"C1212",2,1,0,"C612","555 8417",0.5,0
"C258",2,1,0,"C1065","558 5291",0.5,0
"C143",2,1,0,"C586","559 1462",0.5,0
"C19867",2,1,0,"C1065","567 1845",0.5,0
"C1859",2,1,0,"C586","570 2906",0.5,0
"C2640",2,1,0,"C528","582 4765",0.5,0
"C1980",2,1,0,"C685","599 7345",0.5,0
"C7893",2,1,0,"C586","612 2767",0.5,0
"C469",2,1,0,"C457","647 6095",0.5,0
"C2576",2,1,0,"C586","696 2895",0.5,0
"C7898",2,1,0,"C586","702 9060",0.5,0
"C8446",2,1,0,"C457","703 3135",0.5,0
"C7718",2,1,0,"C612","704 7427",0.5,0
"C12796",2,1,0,"C586","715 7359",0.5,0
"C2524",2,1,0,"C612","725 1379",0.5,0
"C14905",2,1,0,"C612","726 1260",0.5,0
"C7020",2,1,0,"C586","741 7825",0.5,0
"C18984",2,1,0,"C743","745 6330",0.5,0
"C136",2,1,0,"C529","756 6552",0.5,0
"C10345",2,1,0,"C2106","772 3252",0.5,0
"C7683",2,1,0,"C625","774 4027",0.5,0
"C903",2,1,0,"C586","788 1803",0.5,0
"C2861",2,1,0,"C586","794 4583",0.5,0
"C3199",2,1,0,"C586","797 4653",0.5,0
"C14049",2,1,0,"C586","811 7017",0.5,0
"C7087",2,1,0,"C612","812 4386",0.5,0
"C18270",2,1,0,"C2162","823 2370",0.5,0
"C3520",2,1,0,"C586","827 2053",0.5,0
"C6578",2,1,0,"C529","849 4703",0.5,0
"C12220",2,1,0,"C529","890 6933",0.5,0
"C8246",2,1,0,"C529","900 6064",0.5,0
"C2428",2,1,0,"C529","921 8588",0.5,0
"C12334",2,1,0,"C1015","935 1295",0.5,0
"C4100",2,1,0,"C586","942 8969",0.5,0
"C1222",2,1,0,"C586","965 8435",0.5,0
"C2158",2,1,0,"C1065","1008 5729",0.5,0
"C2180",2,1,0,"C529","1016 4537",0.5,0
"C19166",2,1,0,"C457","1020 2157",0.5,0
"C4066",2,1,0,"C625","1030 4151",0.5,0
"C20242",2,1,0,"C586","1049 7470",0.5,0
"C761",2,1,0,"C612","1052 6569",0.5,0
"C19651",2,1,0,"C586","1087 9027",0.5,0
"C10811",2,1,0,"C467","1091 5437",0.5,0
"C2247",2,1,0,"C457","1101 4662",0.5,0
"C4025",2,1,0,"C586","1113 6204",0.5,0
"C2240",2,1,0,"C528","1114 2694",0.5,0
"C3387",2,1,0,"C625","1131 7677",0.5,0
"C12216",2,1,0,"C801","1141 1210",0.5,0
"C17220",2,1,0,"C586","1155 5210",0.5,0
"C20919",2,1,0,"C457","1160 6705",0.5,0
"C16638",2,1,0,"C586","1184 5726",0.5,0
"C1689",2,1,0,"C457","1204 7278",0.5,0
"C13246",2,1,0,"C625","1214 3544",0.5,0
"C868",2,1,0,"C801","1238 8655",0.5,0
"C14606",2,1,0,"C612","1241 8377",0.5,0
"C5481",2,1,0,"C1015","1271 1675",0.5,0
"C17602",2,1,0,"C1065","1277 5820",0.5,0
"C18516",2,1,0,"C457","1283 2416",0.5,0
"C276",2,1,0,"C1065","1347 6426",0.5,0
"C3108",2,1,0,"C586","1394 8611",0.5,0
"C804",2,1,0,"C586","1400 4598",0.5,0
"C18323",2,1,0,"C586","1403 5910",0.5,0
"C1022",2,1,0,"C625","1419 8862",0.5,0
"C1917",2,1,0,"C457","1428 3912",0.5,0
"C409",2,1,0,"C612","1432 2875",0.5,0
"C12109",2,1,0,"C467","1437 3284",0.5,0
"C10874",2,1,0,"C586","1460 2958",0.5,0
"C15604",2,1,0,"C612","1468 2858",0.5,0
"C10261",2,1,0,"C457","1496 6971",0.5,0
"C4730",2,1,0,"C612","1514 3621",0.5,0
"C7833",2,1,0,"C528","1526 6322",0.5,0
"C24",2,1,0,"C612","1543 5657",0.5,0
"C14445",2,1,0,"C586","1546 1762",0.5,0
"C1843",2,1,0,"C529","1562 3347",0.5,0
"C3657",2,1,0,"C467","1574 8340",0.5,0
"C7113",2,1,0,"C457","1600 1822",0.5,0
"C11762",2,1,0,"C467","1629 6444",0.5,0
"C8519",2,1,0,"C586","1643 5348",0.5,0
"C20309",2,1,0,"C467","1647 7113",0.5,0
"C1023",2,1,0,"C1691","1666 1984",0.5,0
"C12421",2,1,0,"C457","1680 4892",0.5,0
"C18464",2,1,0,"C457","1697 1849",0.5,0
"C16484",2,1,0,"C586","1702 3875",0.5,0
"C7882",2,1,0,"C586","1760 8184",0.5,0
"C13528",2,1,0,"C801","1828 4633",0.5,0
"C695",2,1,0,"C457","1885 4565",0.5,0
"C13254",2,1,0,"C467","1901 2155",0.5,0
"C10376",2,1,0,"C1065","1925 8553",0.5,0
"C8540",2,1,0,"C612","1957 8582",0.5,0
"C3377",2,1,0,"C625","1960 4472",0.5,0
"C3692",2,1,0,"C3173","1979 5001",0.5,0
"C21714",2,1,0,"C586","1996 4673",0.5,0
"C1529",2,1,0,"C586","2025 2403",0.5,0
"C13845",2,1,0,"C529","2080 6606",0.5,0
"C1381",2,1,0,"C586","2103 2978",0.5,0
"C2323",2,1,0,"C1065","2113 2384",0.5,0
"C12975",2,1,0,"C586","2141 7608",0.5,0
"C21135",2,1,0,"C1065","2143 3319",0.5,0
"C8258",2,1,0,"C467","2152 8478",0.5,0
"C1923",2,1,0,"C1065","2179 5238",0.5,0
"C9347",2,1,0,"C625","2206 3530",0.5,0
"C625",2,1,0,"C467","2278 8729",0.5,0
"C933",2,1,0,"C586","2321 4216",0.5,0
"C19723",2,1,0,"C528","2335 3718",0.5,0
"C4481",2,1,0,"C1065","2341 3439",0.5,0
"C9101",2,1,0,"C1065","2357 9023",0.5,0
"C580",2,1,0,"C586","2359 6611",0.5,0
"C21273",2,1,0,"C586","2417 4686",0.5,0
"C20625",2,1,0,"C467","2421 4015",0.5,0
"C436",2,1,0,"C586","2452 6065",0.5,0
"C12137",2,1,0,"C586","2465 5651",0.5,0
"C367",2,1,0,"C612","2469 5624",0.5,0
"C10833",2,1,0,"C1065","2473 5223",0.5,0
"C13548",2,1,0,"C529","2482 7931",0.5,0
"C10925",2,1,0,"C529","2505 8230",0.5,0
"C1825",2,1,0,"C2162","2511 7374",0.5,0
"C12044",2,1,0,"C457","2558 6301",0.5,0
"C6530",2,1,0,"C612","2587 3098",0.5,0
"C17148",2,1,0,"C467","2588 7561",0.5,0
"C13952",2,1,0,"C586","2657 5549",0.5,0
"C19359",2,1,0,"C5618","2666 6872",0.5,0
"C12523",2,1,0,"C625","2674 8978",0.5,0
"C3260",2,1,0,"C612","2696 8581",0.5,0
"C10206",2,1,0,"C586","2697 3549",0.5,0
"C9623",2,1,0,"C586","2741 4406",0.5,0
"C6456",2,1,0,"C1065","2745 4115",0.5,0
"C11770",2,1,0,"C467","2749 7656",0.5,0
"C473",2,1,0,"C92","2763 7319",0.5,0
"C680",2,1,0,"C467","2787 5228",0.5,0
"C750",2,1,0,"C2106","2804 7132",0.5,0
"C13883",2,1,0,"C625","2810 5290",0.5,0
"C2086",2,1,0,"C457","2818 5005",0.5,0
"C552",2,1,0,"C467","2819 6966",0.5,0
"C193",2,1,0,"C2162","2821 5943",0.5,0
"C10577",2,1,0,"C1065","2852 4116",0.5,0
"C3242",2,1,0,"C586","2877 6136",0.5,0
"C17668",2,1,0,"C528","2891 7232",0.5,0
"C1900",2,1,0,"C467","2931 4255",0.5,0
"C8073",2,1,0,"C457","2933 4225",0.5,0
"C6689",2,1,0,"C1065","2962 4966",0.5,0
"C3021",2,1,0,"C467","2979 5168",0.5,0
"C17094",2,1,0,"C529","2995 7130",0.5,0
"C7509",2,1,0,"C612","3016 7719",0.5,0
"C4178",2,1,0,"C586","3019 7723",0.5,0
"C2230",2,1,0,"C743","3025 3944",0.5,0
"C1746",2,1,0,"C1691","3041 4114",0.5,0
"C17774",2,1,0,"C586","3048 8766",0.5,0
"C20448",2,1,0,"C586","3061 8296",0.5,0
"C1129",2,1,0,"C625","3064 4699",0.5,0
"C6981",2,1,0,"C612","3083 8810",0.5,0
"C9266",2,1,0,"C457","3129 8339",0.5,0
"C1810",2,1,0,"C612","3182 3378",0.5,0
"C2820",2,1,0,"C1065","3230 7484",0.5,0
"C9954",2,1,0,"C3034","3248 8133",0.5,0
"C20752",2,1,0,"C467","3250 8071",0.5,0
"C13148",2,1,0,"C529","3267 8690",0.5,0
"C10263",2,1,0,"C586","3331 6948",0.5,0
"C18369",2,1,0,"C586","3389 8364",0.5,0
"C9246",2,1,0,"C528","3401 6845",0.5,0
"C8751",2,1,0,"C586","3405 6479",0.5,0
"C11585",2,1,0,"C625","3407 3713",0.5,0
"C453",2,1,0,"C586","3494 5328",0.5,0
"C2168",2,1,0,"C1065","3502 4215",0.5,0
"C1518",2,1,0,"C586","3506 5302",0.5,0
"C4948",2,1,0,"C528","3577 7333",0.5,0
"C19369",2,1,0,"C1065","3589 8198",0.5,0
"C11364",2,1,0,"C1065","3592 5075",0.5,0
"C18769",2,1,0,"C586","3615 7233",0.5,0
"C11305",2,1,0,"C586","3627 6097",0.5,0
"C10480",2,1,0,"C612","3633 5947",0.5,0
"C1828",2,1,0,"C529","3656 4557",0.5,0
"C659",2,1,0,"C586","3668 8090",0.5,0
"C9142",2,1,0,"C625","3669 6298",0.5,0
"C11498",2,1,0,"C457","3671 5112",0.5,0
"C11258",2,1,0,"C612","3720 3731",0.5,0
"C2451",2,1,0,"C457","3747 8003",0.5,0
"C7794",2,1,0,"C612","3752 8398",0.5,0
"C11408",2,1,0,"C612","3814 4947",0.5,0
"C2757",2,1,0,"C586","3849 4037",0.5,0
"C4308",2,1,0,"C457","3871 7363",0.5,0
"C3430",2,1,0,"C2378","3909 4322",0.5,0
"C21819",2,1,0,"C586","3919 7576",0.5,0
"C9723",2,1,0,"C529","3925 5632",0.5,0
"C18684",2,1,0,"C625","3926 6615",0.5,0
"C8167",2,1,0,"C625","3928 5393",0.5,0
"C3827",2,1,0,"C625","3965 5231",0.5,0
"C9190",2,1,0,"C529","3980 6092",0.5,0
"C7986",2,1,0,"C12145","4013 6184",0.5,0
"C817",2,1,0,"C586","4106 5349",0.5,0
"C9112",2,1,0,"C612","4107 8086",0.5,0
"C11055",2,1,0,"C3443","4129 6952",0.5,0
"C11298",2,1,0,"C625","4236 7875",0.5,0
"C9564",2,1,0,"C1065","4248 8187",0.5,0
"C14595",2,1,0,"C467","4249 5034",0.5,0
"C2885",2,1,0,"C586","4283 7455",0.5,0
"C10707",2,1,0,"C586","4306 7305",0.5,0
"C1621",2,1,0,"C586","4337 8998",0.5,0
